         351   1.05348635       1.05348635       3.98781517E-41   1.40620250E-26
         352   1.05648768       1.05648768       3.98627374E-41   1.40620250E-26
         353   1.05948901       1.05948901       3.98473231E-41   1.40620250E-26
         354   1.06249034       1.06249034       3.98319088E-41   1.40620250E-26
         355   1.06549168       1.06549168       3.98164946E-41   1.40620250E-26
         356   1.06849301       1.06849301       3.98010803E-41   1.40620250E-26
         357   1.07149434       1.07149434       3.97856660E-41   1.40620250E-26
         358   1.07449567       1.07449567       3.97702517E-41   1.40620250E-26
         359   1.07749701       1.07749701       3.97548374E-41   1.40620250E-26
         360   1.08049834       1.08049834       3.97394231E-41   1.40620250E-26
         361   1.08349967       1.08349967       3.97240089E-41   1.40620250E-26
         362   1.08650100       1.08650100       3.97085946E-41   1.40620250E-26
         363   1.08950233       1.08950233       3.96931803E-41   1.40620250E-26
         364   1.09250367       1.09250367       3.96777660E-41   1.40620250E-26
         365   1.09550500       1.09550500       3.96623517E-41   1.40620250E-26
         366   1.09850633       1.09850633       3.96469375E-41   1.40620250E-26
         367   1.10150766       1.10150766       3.96315232E-41   1.40620250E-26
         368   1.10450900       1.10450900       3.96161089E-41   1.40620250E-26
         369   1.10751033       1.10751033       3.96006946E-41   1.40620250E-26
         370   1.11051166       1.11051166       3.95852803E-41   1.40620250E-26
         371   1.11351299       1.11351299       3.95698660E-41   1.40620250E-26
         372   1.11651433       1.11651433       3.95544518E-41   1.40620250E-26
         373   1.11951566       1.11951566       3.95390375E-41   1.40620250E-26
         374   1.12251699       1.12251699       3.95236232E-41   1.40620250E-26
         375   1.12551832       1.12551832       3.95082089E-41   1.40620250E-26
         376   1.12851965       1.12851965       3.94927946E-41   1.40620250E-26
         377   1.13152099       1.13152099       3.94773803E-41   1.40620250E-26
         378   1.13452232       1.13452232       3.94619661E-41   1.40620250E-26
         379   1.13752365       1.13752365       3.94465518E-41   1.40620250E-26
         380   1.14052498       1.14052498       3.94311375E-41   1.40620250E-26
         381   1.14352632       1.14352632       3.94157232E-41   1.40620250E-26
         382   1.14652765       1.14652765       3.94003089E-41   1.40620250E-26
         383   1.14952898       1.14952898       3.93848946E-41   1.40620250E-26
         384   1.15253031       1.15253031       3.93694804E-41   1.40620250E-26
         385   1.15553164       1.15553164       3.93540661E-41   1.40620250E-26
         386   1.15853298       1.15853298       3.93386518E-41   1.40620250E-26
         387   1.16153431       1.16153431       3.93232375E-41   1.40620250E-26
         388   1.16453564       1.16453564       3.93078232E-41   1.40620250E-26
         389   1.16753697       1.16753697       3.92924089E-41   1.40620250E-26
         390   1.17053831       1.17053831       3.92769947E-41   1.40620250E-26
         391   1.17353964       1.17353964       3.92615804E-41   1.40620250E-26
         392   1.17654097       1.17654097       3.92461661E-41   1.40620250E-26
         393   1.17954230       1.17954230       3.92307518E-41   1.40620250E-26
         394   1.18254364       1.18254364       3.92153375E-41   1.40620250E-26
         395   1.18554497       1.18554497       3.91999232E-41   1.40620250E-26
         396   1.18854630       1.18854630       3.91845090E-41   1.40620250E-26
         397   1.19154763       1.19154763       3.91690947E-41   1.40620250E-26
         398   1.19454896       1.19454896       3.91536804E-41   1.40620250E-26
         399   1.19755030       1.19755030       3.91382661E-41   1.40620250E-26
         400   1.20055163       1.20055163       3.91228518E-41   1.40620250E-26
         401   1.20355296       1.20355296       3.91074375E-41   1.40620250E-26
         402   1.20655429       1.20655429       3.90920233E-41   1.40620250E-26
         403   1.20955563       1.20955563       3.90766090E-41   1.40620250E-26
         404   1.21255696       1.21255696       3.90611947E-41   1.40620250E-26
         405   1.21555829       1.21555829       3.90457804E-41   1.40620250E-26
         406   1.21855962       1.21855962       3.90303661E-41   1.40620250E-26
         407   1.22156096       1.22156096       3.90149518E-41   1.40620250E-26
         408   1.22456229       1.22456229       3.89995376E-41   1.40620250E-26
         409   1.22756362       1.22756362       3.89841233E-41   1.40620250E-26
         410   1.23056495       1.23056495       3.89687090E-41   1.40620250E-26
         411   1.23356628       1.23356628       3.89532947E-41   1.40620250E-26
         412   1.23656762       1.23656762       3.89378804E-41   1.40620250E-26
         413   1.23956895       1.23956895       3.89224661E-41   1.40620250E-26
         414   1.24257028       1.24257028       3.89070519E-41   1.40620250E-26
         415   1.24557161       1.24557161       3.88916376E-41   1.40620250E-26
         416   1.24857295       1.24857295       3.88762233E-41   1.40620250E-26
         417   1.25157428       1.25157428       3.88608090E-41   1.40620250E-26
         418   1.25457561       1.25457561       3.88453947E-41   1.40620250E-26
